"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"V66ANZUV","journalArticle","2020","Verma, Chaman; Stoffová, Veronika; Illés, Zoltán","Prediction of residence country of student towards information, communication and mobile technology for real-time: preliminary results","Procedia Computer Science","","1877-0509","10.1016/j.procs.2020.03.213","https://www.sciencedirect.com/science/article/pii/S1877050920306785","An experimental study is conducted to solve a binary classification problem, and to predict the country of residence (India and Hungary) for the students towards Information Communication and Mobile Technology with various parameter. Four supervised machine learning algorithms such as Random Forest (RF), K-nearest Neighbours (KNN), Multilayer Perceptron (ANN) and Support Vector Machine (SMO) are modeled in Weka tool on primary dataset (331 instances & 46 attributes) with the four parameters Attitude (A), Development and Availability (DA), Usability (U) and Educational Benefit (EB) with Feature Selection. Initially, these algorithms are applied on individual datasets and later, these are applied on Aggregate (AG) dataset. The datasets are trained and tested using three different type of testing methods such as Leave One Out, Hold Out and K-Fold Cross Validation (CV). Therefore, a statistical T-test at 0.05 significance level is also used to compare the prediction accuracy of classifiers on individual datasets and accuracy are measured. Afterward, Feature Selection methods such as ClassifierSubsetEval (CSE), GainRatioAttribu-teEval (GRAE) and InfoGainAttributeEval (IGAE) are also applied to enhance the prediction accuracy of AG-37 dataset. Initially, with T-test, the RF classifier with the Leave One Out testing method outperformed others. It is also explored that the CSE filter significantly improved the prediction accuracy of KNN, ANN, and SMO using filtered out 8, 14 and 15 features respectively. Further, 10 ranked features by GRAE filter significantly enhanced the accuracy of CSE filter for the KNN classifier and also for the RF classifier on AG-37. Latter, IGAE filter also boosted the prediction accuracy of the KNN, SMO and RF with 11 significant features. Also, the highest prediction accuracy 91% is gained by SMO with CSE-15 features, 90.3% accuracy is gained by RF with GRAE-10 features and 92.8% accuracy is gained by RF with IGAE-11. Finally, to predict the country of residence of the students towards Information Communication and Mobile Technology, the RF classifier outperformed others using Feature Selection in optimum time (0.14 seconds).","2020-01-01","2023-01-03 15:38:25","2023-01-03 15:38:25","2023-01-03 15:38:25","224-234","","","167","","Procedia Computer Science","Prediction of residence country of student towards information, communication and mobile technology for real-time","International Conference on Computational Intelligence and Data Science","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\EXWPXC9A\Verma et al. - 2020 - Prediction of residence country of student towards.pdf","","","Binary Classification; Feature Selection; Machine Learning; Prediction of Residence Country; Real-Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZI6S36H4","webpage","","","Data-driven detection and characterization of communities of accounts collaborating in MOOCs - ScienceDirect","","","","","https://www-sciencedirect-com.am.e-nformation.ro/science/article/pii/S0167739X21002570","","","2023-01-03 15:39:48","2023-01-03 15:39:48","2023-01-03 15:39:48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PE8ZYWSC","bookSection","2018","Peterson, Andy","Chapter 13 - Big Data in Education: New Efficiencies for Recruitment, Learning, and Retention of Students and Donors","Handbook of Statistical Analysis and Data Mining Applications (Second Edition)","978-0-12-416632-5","","","https://www.sciencedirect.com/science/article/pii/B978012416632500013X","Predictive analytics with Big Data in education will improve educational programs for students and fund-raising campaigns for donors (Siegel, 2013). Research in both educational data mining (EDM) and data analytics (LA) continues to increase (Siemens, 2013, Baker and Siemens, 2014). The key elements of recruitment, learning, and retention can be tracked and increased over time in both cases for administrators and donor development. A few early examples of Big Data programs in these key areas of formal education will be reviewed. The paradigms of educational psychology can inform the construction of systems that maximize “engagement.” Contemporary educational technology enables the personalization of education whether face to face or at a distance. More responsive evaluation systems will allow the school to demonstrate the effectiveness of its services. There is more opportunity for education as a sustainable enterprise with the implementation of Big Data, both locally and globally.","2018-01-01","2023-01-03 15:40:20","2023-01-03 15:40:20","2023-01-03 15:40:20","259-277","","","","","","Chapter 13 - Big Data in Education","","","","","Academic Press","Boston","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-416632-5.00013-X","","","","","Behaviorism; Big Data; Cognitivism; Constructivism; Donor development; Drivers for innovation; Educational data mining; Educational technology; Industrial integration of educational psychology; Learning analytics; Massive open online courses (MOOCs); Student performance; Student retention","Nisbet, Robert; Miner, Gary; Yale, Ken","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SFAD6SE5","journalArticle","2022","Niyogisubizo, Jovial; Liao, Lyuchao; Nziyumva, Eric; Murwanashyaka, Evariste; Nshimyumukiza, Pierre Claver","Predicting student's dropout in university classes using two-layer ensemble machine learning approach: A novel stacked generalization","Computers and Education: Artificial Intelligence","","2666-920X","10.1016/j.caeai.2022.100066","https://www.sciencedirect.com/science/article/pii/S2666920X22000212","Student dropout is a serious problem globally. It affects not only the individual who drops out but also the former school, family, and society in general. With the current development of science and technology, big data is emphasized as the most significant technology in data analysis. From the recorded educational data, efficient prediction of students' dropout is currently a hot topic of research. Previous studies have focused only on the students' dropout based on specific levels such as individual, middle school, and university level. However, ensemble learning approaches have not received much research attention so far to predict students' dropout in university classes based on rare datasets. In this paper, we propose a novel stacking ensemble based on a hybrid of Random Forest (RF), Extreme Gradient Boosting (XGBoost), Gradient Boosting (GB), and Feed-forward Neural Networks (FNN) to predict student's dropout in university classes. On the dataset collected from 2016 to 2020 at Constantine the Philosopher University in Nitra, the proposed method has demonstrated greater performance when compared with the base models using testing accuracy and the area under the curve (AUC) evaluation metrics under the same conditions. Based on the findings of this study, students at the risk of dropping out the school can be identified based on influential factors and different agents of education can refer to this information for early intervention in the uncontrolled behavior that can lead to the risk of dropping out and take proactive precautionary measures before the issue arise.","2022-01-01","2023-01-03 15:40:45","2023-01-03 15:40:45","2023-01-03 15:40:45","100066","","","3","","Computers and Education: Artificial Intelligence","Predicting student's dropout in university classes using two-layer ensemble machine learning approach","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\YR5NPMG2\Niyogisubizo et al. - 2022 - Predicting student's dropout in university classes.pdf","","","Agents of education; Artificial intelligence; Educational data mining; Learning analytics; Student dropout prediction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NYCMPTVJ","journalArticle","2018","Maitra, Sandhya; Madan, Sushila; Kandwal, Rekha; Mahajan, Prerna","Mining authentic student feedback for faculty using Naïve Bayes classifier","Procedia Computer Science","","1877-0509","10.1016/j.procs.2018.05.032","https://www.sciencedirect.com/science/article/pii/S1877050918307646","The output of traditional analysis of student feedback for class room delivery of faculty suffers from inaccuracy due to non consideration of the influence of various direct and indirect quality features related to student such as regularity in class attendance, effort, academic background, course outcomes achieved and positive attitude on the feedback measure. Consequently, the output of traditional faculty feedback analysis is not a true indicator of faculty effectiveness in the teaching learning process. The paper presents a proactive and outcome based faculty feedback analysis model which uses Naïve Bayes Classifier to cull out and classify the feedback provided by each student into valid or invalid categories on the basis of the relative effect of aforementioned quality features on the feedback measure. The above quality features are used to refine the feedback measure. The method attempts to address the imprecision to overcome the limitations of the traditional model. Consequently, the output of faculty feedback analysis results in a more refined and accurate Faculty Effectiveness Index. The Faculty Effectiveness Index is calculated as weighted average of only the valid feedback measures with the validity of feedback taken as the associated weight. The classifier takes into consideration the independent contribution of each of the features as well as the multiple evidences of their occurrences in the feedback provided by each student. The method also suggests a comprehensive feedback form comprising of two parts namely subjective feedback part for eliciting feedback in traditional manner and an outcome based feedback part to collect information on the aforesaid quality features related to student which influence the feedback measure.","2018-01-01","2023-01-03 15:41:03","2023-01-03 15:41:03","2023-01-03 15:41:03","1171-1183","","","132","","Procedia Computer Science","","International Conference on Computational Intelligence and Data Science","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\5UCAT3PA\Maitra et al. - 2018 - Mining authentic student feedback for faculty usin.pdf","","","Educational data mining; Higher education institution; Machine learning; Naïve Bayes classifier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69NG9I5T","journalArticle","2021","Bai, Xiaomei; Zhang, Fuli; Li, Jinzhou; Guo, Teng; Aziz, Abdul; Jin, Aijing; Xia, Feng","Educational Big Data: Predictions, Applications and Challenges","Big Data Research","","2214-5796","10.1016/j.bdr.2021.100270","https://www.sciencedirect.com/science/article/pii/S2214579621000873","Educational big data is becoming a strategic educational asset, exceptionally significant in advancing educational reform. The term educational big data stems from the rapidly growing educational data development, including students' inherent attributes, learning behavior, and psychological state. Educational big data has many applications that can be used for educational administration, teaching innovation, and research management. The representative examples of such applications are student academic performance prediction, employment recommendation, and financial support for low-income students. Different empirical studies have shown that it is possible to predict student performance in the courses during the next term. Predictive research for the higher education stage has become an attractive area of study since it allowed us to predict student behavior. In this survey, we will review predictive research, its applications, and its challenges. We first introduce the significance and background of educational big data. Second, we review the students' academic performance prediction research, such as factors influencing students' academic performance, predicting models, evaluating indices. Third, we introduce the applications of educational big data such as prediction, recommendation, and evaluation. Finally, we investigate challenging research issues in this area. This discussion aims to provide a comprehensive overview of educational big data.","2021-11-15","2023-01-03 15:41:28","2023-01-03 15:41:28","2023-01-03 15:41:28","100270","","","26","","Big Data Research","Educational Big Data","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\NM4KFVCL\Bai et al. - 2021 - Educational Big Data Predictions, Applications an.pdf","","","Educational big data; Educational data mining; Performance prediction; Predictive models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NU5W8RRZ","journalArticle","2022","Rodrigues, Lorran Santos; dos Santos, Marcos; Costa, Igor; Moreira, Miguel Angêlo Lellis","Student Performance Prediction on Primary and Secondary Schools-A Systematic Literature Review","Procedia Computer Science","","1877-0509","10.1016/j.procs.2022.11.229","https://www.sciencedirect.com/science/article/pii/S1877050922019391","Student performance prediction is a relevant topic to schools and universities. By this means, they can act preventively and, also, allocate resources more accurately when at-risk students are identified. This research field has received interest in recent years. However, little has been mapped about the state-of-the-art in students performance prediction in middle and high schools. This work aims to fill the identified gap by conducting a systematic literature review. It was recognized that the interest in the topic, in the context of middle and high schools, has accompanied the tendency of research on student performance prediction in universities. However, the exploration of semi-structured data with deep neural networks, which is a recurrent theme in the universities context, is still incipient. Also, it was pointed out problematic aspects concerning some research in the field, along with the reported models and the main features used to predict student performance. Ultimately it was discussed future paths for research in the area.","2022-01-01","2023-01-03 15:41:51","2023-01-03 15:41:51","2023-01-03 15:41:51","680-687","","","214","","Procedia Computer Science","","9th International Conference on Information Technology and Quantitative Management","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\P5Q9LG5Z\Rodrigues et al. - 2022 - Student Performance Prediction on Primary and Seco.pdf","","","machine learning; SLR; student performance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A5E687Z2","journalArticle","2022","Pallathadka, Harikumar; Sonia, Bankuru; Sanchez, Domenic T.; De Vera, John V.; Godinez, Julie Anne T.; Pepito, Marcial T.","Investigating the impact of artificial intelligence in education sector by predicting student performance","Materials Today: Proceedings","","2214-7853","10.1016/j.matpr.2021.11.395","https://www.sciencedirect.com/science/article/pii/S2214785321074162","Machine learning is an integral part of artificial intelligence. Machine learning is capable of classifying the existing data and can predict and forecast results. The evaluation of student performance in educational institutions reveals the degree of effort that educational institutions should do in order to improve the poor or average learner. The importance of using EDM models is that they leverage prior data from students to forecast unanticipated or impending student performance. Though the educational sector employs a variety of techniques to extract meaningful information about the characteristics of students who participate in the learning process, a student performance assessment model is required to assist students and faculty in moving their performance to the next level. This paper describes a machine learning based framework for forecasting student performance. Model makes use of three machine learning algorithms namely- Support vector Machine, Random Forest and Regression Analysis. The experimental findings have demonstrated that the performance of SVM is concerned with the student's performance.","2022-01-01","2023-01-03 15:42:07","2023-01-03 15:42:07","2023-01-03 15:42:07","2264-2267","","","51","","Materials Today: Proceedings","","International Conference on Advances in Materials Science","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\P5G64P25\Pallathadka et al. - 2022 - Investigating the impact of artificial intelligenc.pdf","","","Artificial intelligence; Classification; Education data mining; Machine learning; Prediction; Student performance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z7J37DK2","bookSection","2023","Forsyth, Carol M.; Tenison, Caitlin; Arslan, Burcu","The current trends and opportunities for machine learning in learning analytics","International Encyclopedia of Education (Fourth Edition)","978-0-12-818629-9","","","https://www.sciencedirect.com/science/article/pii/B9780128186305100508","The goal of this article is to provide a brief review including the current trends and opportunities of the areas of research within the field of Learning Analytics (LA) and the Machine Learning (ML) to improve the educational experience of students. We begin by explaining the purpose of LA to help adapt computerized systems and inform teachers of student's knowledge, cognitive processes, and even affective states. Next, we provide a primer on ML models that are often included in LA. We then explain how LA with ML can adapt and provide recommendations based on students' needs as well as immediate feedback to students and score reports to teachers and other stakeholders. Finally, we address the current trends and opportunities within LA and how within this current time in history LA could be more useful than ever in helping all students achieve their educational goals.","2023-01-01","2023-01-03 15:44:22","2023-01-03 16:09:15","2023-01-03 15:44:22","404-416","","","","","","","","","","","Elsevier","Oxford","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-818630-5.10050-8","","","","","Digital learning environments; Educational data mining; Learning analytics; Machine learning; Personalization","Tierney, Robert J; Rizvi, Fazal; Ercikan, Kadriye","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AFCDMJ8C","journalArticle","2023","Shaik, Thanveer; Tao, Xiaohui; Dann, Christopher; Xie, Haoran; Li, Yan; Galligan, Linda","Sentiment analysis and opinion mining on educational data: A survey","Natural Language Processing Journal","","2949-7191","10.1016/j.nlp.2022.100003","https://www.sciencedirect.com/science/article/pii/S2949719122000036","Sentiment analysis AKA opinion mining is one of the most widely used NLP applications to identify human intentions from their reviews. In the education sector, opinion mining is used to listen to student opinions and enhance their learning–teaching practices pedagogically. With advancements in sentiment annotation techniques and AI methodologies, student comments can be labelled with their sentiment orientation without much human intervention.​ In this review article, (1) we consider the role of emotional analysis in education from four levels: document level, sentence level, entity level, and aspect level, (2) sentiment annotation techniques including lexicon-based and corpus-based approaches for unsupervised annotations are explored, (3) the role of AI in sentiment analysis with methodologies like machine learning, deep learning, and transformers are discussed, (4) the impact of sentiment analysis on educational procedures to enhance pedagogy, decision-making, and evaluation are presented. Educational institutions have been widely invested to build sentiment analysis tools and process their student feedback to draw their opinions and insights. Applications built on sentiment analysis of student feedback are reviewed in this study. Challenges in sentiment analysis like multi-polarity, polysemous, negation words, and opinion spam detection are explored and their trends in the research space are discussed. The future directions of sentiment analysis in education are discussed.","2023-03-01","2023-01-03 15:45:19","2023-01-03 15:45:19","2023-01-03 15:45:19","100003","","","2","","Natural Language Processing Journal","Sentiment analysis and opinion mining on educational data","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\ZSFI69CD\Shaik et al. - 2023 - Sentiment analysis and opinion mining on education.pdf","","","AI; BERT; Deep learning; Opinion mining; Sentiment analysis; Student feedback","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4GBSIEC9","journalArticle","2019","George, Gina; Lal, Anisha M.","Review of ontology-based recommender systems in e-learning","Computers & Education","","0360-1315","10.1016/j.compedu.2019.103642","https://www.sciencedirect.com/science/article/pii/S0360131519301952","In recent years there has been an enormous increase in learning resources available online through massive open online courses and learning management systems. In this context, personalized resource recommendation has become an even more significant challenge, thereby increasing research in that direction. Recommender systems use ontology, artificial intelligence, among other techniques to provide personalized recommendations. Ontology is a way to model learners and learning resources, among others, which helps to retrieve details. This, in turn, generates more relevant materials to learners. Ontologies have benefits of reusability, reasoning ability, and supports inference mechanisms, which helps to provide enhanced recommendations. The comprehensive survey in this paper gives an overview of the research in progress using ontology to achieve personalization in recommender systems in the e-learning domain.","2019-12-01","2023-01-03 15:45:42","2023-01-03 15:45:42","2023-01-03 15:45:42","103642","","","142","","Computers & Education","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\8XNCW2ZY\George and Lal - 2019 - Review of ontology-based recommender systems in e-.pdf","","","Computer-mediated communication; Cooperative/collaborative learning; Human-computer interface; Intelligent tutoring systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DJ9XK7C2","journalArticle","2020","Chih-Ming, Chen; Ying-You, Lian","Developing a computer-mediated communication competence forecasting model based on learning behavior features","Computers and Education: Artificial Intelligence","","2666-920X","10.1016/j.caeai.2020.100004","https://www.sciencedirect.com/science/article/pii/S2666920X20300047","This study aims to develop a computer-mediated communication (CMC) competence forecasting model (CMCCFM) based on five well-known machine learning schemes－ linear regression algorithm, M5P algorithm, sequence minimum optimization regression algorithm, convolutional neural network algorithm, and multi-layer perceptron algorithm and learning behavior features collected by a micro-behavior recorder from the learners who used a web-based collaborative problem-based learning (WCPBL) system to perform a problem-solving learning activity. To explore the big data generated from a huge amount of learners’ micro-behaviors as the user behavior features for establishing a good CMCCFM, this study developed the learning micro-behavior classification structure according to the collected data features and the concepts of CMC competence. Additionally, an effective method for constructing a CMCCFM with high correctness and stableness was proposed and examined its forecasting effectiveness. The effects of learning situations on the prediction accuracy of CMCCFM were also explored. Analytical results show that the CMCCFM developed by the five considered machine learning schemes all have good prediction performance to some degree. Among the five considered machine learning schemes, the sequence minimum optimization regression algorithm with the model complexity parameter set to 0.1 has the highest prediction accuracy and stability. The key features that influence the prediction accuracy most are “communication behavior” and “communication objective.” Moreover, the development of the CMCCFM must consider the learning situations and learners’ traits, such as discussion trait and familiar degree with the problem-solving subject, because those would affect the prediction accuracy of the developed CMCCFM.","2020-01-01","2023-01-03 15:46:36","2023-01-03 15:46:36","2023-01-03 15:46:36","100004","","","1","","Computers and Education: Artificial Intelligence","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\M7CHVW4Q\Chih-Ming and Ying-You - 2020 - Developing a computer-mediated communication compe.pdf","","","Computer-mediated communication; Cooperative/collaborative learning; Evaluation methodologies; Interactive learning environments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4AJ6LBQY","journalArticle","2021","Wu, Jiun-Yu","Learning analytics on structured and unstructured heterogeneous data sources: Perspectives from procrastination, help-seeking, and machine-learning defined cognitive engagement","Computers & Education","","0360-1315","10.1016/j.compedu.2020.104066","https://www.sciencedirect.com/science/article/pii/S0360131520302645","Statistics is one of the most challenging courses for university students. The personal learning environment (PLE) pedagogical design was introduced to assist students' Statistics learning. With the PLE pedagogy, this study examined learners' demographic backgrounds, motivational measures (i.e., help-seeking and academic procrastination due to the use of Information and Communication Technologies, ICT), and ill-structured data (i.e., Facebook posts and comments) to understand what student demographic information, how they feel, and what they do can impact their statistics learning performance. Seventy-eight people joined Facebook groups to form statistics learning communities. Using weakly supervised machine learning (ML), we categorized students' Facebook messages into statistics-relevant and statistics-irrelevant. Results of the learning analytics on multimodal sources of student data showed that help-seeking positively predicted statistics achievement. In contrast, academic procrastination with ICT negatively predicted statistics achievement, controlling for students' demographics information, including age, gender, prior knowledge, and Internet/social media use. Moreover, the ensemble ML classified messages constructed by taking the sum of relevance coding (0 or 1) across three selected ML algorithms was highly aligned with the human coded message in terms of the degree of relevance to statistics. The ensemble ML classified messages were conceptualized as students’ cognitive engagement in statistics learning due to their high consistency with the human-labeled relevance coding and were positively associated with statistics achievement with a large effect size. The study contributed to developing an integrated learner-centered learning analytics framework with the PLE pedagogical design encompassing learner backgrounds and unstructured learner artifacts.","2021-04-01","2023-01-03 15:47:16","2023-01-03 15:47:16","2023-01-03 15:47:16","104066","","","163","","Computers & Education","Learning analytics on structured and unstructured heterogeneous data sources","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\5FX3GNTM\Wu - 2021 - Learning analytics on structured and unstructured .pdf","","","Data science applications in education; Improving classroom teaching; Learning communities; Social media; Transfer Learning; Weakly supervised Machine Learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5DDI442Y","journalArticle","2022","Yang, Albert C. M.; Chen, Irene Y. L.; Flanagan, Brendan; Ogata, Hiroaki","How students’ self-assessment behavior affects their online learning performance","Computers and Education: Artificial Intelligence","","2666-920X","10.1016/j.caeai.2022.100058","https://www.sciencedirect.com/science/article/pii/S2666920X22000133","Previous studies have found that the frequency and the regularity of taking the self-assessment are positively correlated with learning performance. However, as artificial intelligence is widely used for self-assessment in various educational contexts, numerous behaviors have been identified, including nonstandard behaviors that can negatively impact learning. Therefore, more analysis regarding students' self-assessment behaviors in different contexts and their influence on learning is required. In this study, we examined students’ behaviors in online self-assessment task and how it affects their learning performance. A 6-week experiment was conducted in an accounting course. Students were instructed to complete online self-assessment in the form of formative quizzes after class. We performed clustering analysis, which revealed three behavioral patterns in online self-assessment, and we compared the learning performance of students across different patterns. The results indicated that students who frequently took the online assessments after class tended to achieve a higher examination score than those who did not. However, the learning performance of students who demonstrated nonstandard behaviors did not necessarily improve, even though they actively took the assessments. Our results suggest that student behavior is a critical factor in improving learning through self-assessment. These findings provide insights for researchers in the learning analytics field as well as for practitioners who wish to adopt online self-assessment for learning.","2022-01-01","2023-01-03 15:47:48","2023-01-03 15:47:48","2023-01-03 15:47:48","100058","","","3","","Computers and Education: Artificial Intelligence","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\JU6RS8AT\Yang et al. - 2022 - How students’ self-assessment behavior affects the.pdf","","","Learning analytics; Online self-assessment; Online self-assessment behaviors; Student interaction analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7S58AWUI","journalArticle","2021","Chango, Wilson; Cerezo, Rebeca; Romero, Cristóbal","Multi-source and multimodal data fusion for predicting academic performance in blended learning university courses","Computers & Electrical Engineering","","0045-7906","10.1016/j.compeleceng.2020.106908","https://www.sciencedirect.com/science/article/pii/S0045790620307606","In this paper we apply data fusion approaches for predicting the final academic performance of university students using multiple-source, multimodal data from blended learning environments. We collect and preprocess data about first-year university students from different sources: theory classes, practical sessions, on-line Moodle sessions, and a final exam. Our objective is to discover which data fusion approach produces the best results using our data. We carry out experiments by applying four different data fusion approaches and six classification algorithms. The results show that the best predictions are produced using ensembles and selecting the best attributes approach with discretized data. The best prediction models show us that the level of attention in theory classes, scores in Moodle quizzes, and the level of activity in Moodle forums are the best set of attributes for predicting students’ final performance in our courses.","2021-01-01","2023-01-03 15:48:03","2023-01-03 15:48:03","2023-01-03 15:48:03","106908","","","89","","Computers & Electrical Engineering","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\G4EUWANR\Chango et al. - 2021 - Multi-source and multimodal data fusion for predic.pdf","","","Blended learning; Data fusion; Multimodal learning; Multisource data; Predicting academic performance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WNYZ4UKV","journalArticle","2021","Riestra-González, Moises; Paule-Ruíz, Maria del Puerto; Ortin, Francisco","Massive LMS log data analysis for the early prediction of course-agnostic student performance","Computers & Education","","0360-1315","10.1016/j.compedu.2020.104108","https://www.sciencedirect.com/science/article/pii/S0360131520303067","The early prediction of students' performance is a valuable resource to improve their learning. If we are able to detect at-risk students in the initial stages of the course, we will have more time to improve their performance. Likewise, excellent students could be motivated with customized additional activities. This is why there are research works aimed to early detect students’ performance. Some of them try to achieve it with the analysis of LMS log files, which store information about student interaction with the LMS. Many works create predictive models with the log files generated for the whole course, but those models are not useful for early prediction because the actual log information used for predicting is different to the one used to train the models. Other works do create predictive models with the log information retrieved at the early stages of courses, but they are just focused on a particular type of course. In this work, we use machine learning to create models for the early prediction of students' performance in solving LMS assignments, by just analyzing the LMS log files generated up to the moment of prediction. Moreover, our models are course agnostic, because the datasets are created with all the University of Oviedo1 courses for one academic year. We predict students' performance at 10%, 25%, 33% and 50% of the course length. Our objective is not to predict the exact student's mark in LMS assignments, but to detect at-risk, fail and excellent students in the early stages of the course. That is why we create different classification models for each of those three student groups. Decision tree, nave Bayes, logistic regression, multilayer perceptron (MLP) neural network, and support vector machine models are created and evaluated. Accuracies of all the models grow as the moment of prediction increases. Although all the algorithms but nave Bayes show accuracy differences lower than 5%, MLP obtains the best performance: from 80.1% accuracy when 10% of the course has been delivered to 90.1% when half of it has taken place. We also discuss the LMS log entries that most influence the students' performance. By using a clustering algorithm, we detect six different clusters of students regarding their interaction with the LMS. Analyzing the interaction patterns of each cluster, we find that those patterns are repeated in all the early stages of the course. Finally, we show how four out of those six student-LMS interaction patterns have a strong correlation with students' performance.","2021-04-01","2023-01-03 15:48:33","2023-01-03 15:48:33","2023-01-03 15:48:33","104108","","","163","","Computers & Education","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\QJEPA6G5\Riestra-González et al. - 2021 - Massive LMS log data analysis for the early predic.pdf","","","Early prediction; Interaction patterns; Learning management systems; Machine learning; Student performance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZPUGZNE","journalArticle","2022","Feldman-Maggor, Yael; Blonder, Ron; Tuvi-Arad, Inbal","Let them choose: Optional assignments and online learning patterns as predictors of success in online general chemistry courses","The Internet and Higher Education","","1096-7516","10.1016/j.iheduc.2022.100867","https://www.sciencedirect.com/science/article/pii/S1096751622000239","This study examined learning processes in undergraduate online general chemistry courses. The study aimed to characterize learners according to their learning patterns and to identify indicators that predict students' success in an online environment. Specifically, we focused on the role of a central factor affecting success in online courses: self-regulated learning and learner engagement. To this end, we used a mixed methods approach that combines semi-structured interviews and statistical analysis. We applied two logistic regression models and a decision tree algorithm and found two parameters that can predict completion of the course: the submission status of an optional assignment and the students' cumulative video opening pattern (SCOP). Recommendations for institutions and lecturers regarding the benefits of implementing these models to identify self-regulated learning patterns in online courses and to design future effective interventions are discussed. Regarding students, we emphasize the importance of time management and how choices they make with respect to their learning process affect their potential for success.","2022-10-01","2023-01-03 16:07:00","2023-01-03 16:09:15","2023-01-03 16:07:00","100867","","","55","","The Internet and Higher Education","Let them choose","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nasta\Zotero\storage\QQIS6X3I\Feldman-Maggor et al. - 2022 - Let them choose Optional assignments and online l.pdf","","","Adult learning; Chemistry education; Educational data mining; General chemistry; Logistic regression; Online learning; Self-regulated learning; Undergraduate students; Video","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
